Date,6758.T,7203.T,9984.T,^N225,average
2019-05-27,10000,76944.16537538808,10000,10000.0,26736.04134384702
2019-05-28,10000,76944.16537538808,10000,10000.0,26736.04134384702
2019-05-29,10000,76944.16537538808,10000,10000.0,26736.04134384702
2019-05-30,10000,76944.16537538808,10000,10000.0,26736.04134384702
2019-05-31,10000,76944.16537538808,10000,10000.0,26736.04134384702
2019-06-03,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-04,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-05,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-06,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-07,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-10,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-11,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-12,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-13,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-14,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-17,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-18,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-19,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-20,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-21,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-24,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-25,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-26,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-27,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-06-28,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-01,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-02,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-03,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-04,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-05,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-08,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-09,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-10,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-11,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-12,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-16,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-17,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-18,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-19,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-22,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-23,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-24,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-25,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-26,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-29,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-30,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-07-31,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-08-01,10000,80526.98906055285,10000,10000.0,27631.747265138212
2019-08-02,10000,79245.31057676121,10000,10000.0,27311.327644190304
2019-08-05,10000,82214.00187344982,10000,10000.0,28053.500468362454
2019-08-06,10000,82392.12389655592,10000,10000.0,28098.03097413898
2019-08-07,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-08,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-09,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-13,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-14,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-15,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-16,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-19,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-20,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-21,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-22,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-23,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-26,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-27,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-28,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-29,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-08-30,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-02,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-03,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-04,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-05,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-06,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-09,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-10,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-11,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-12,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-13,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-17,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-18,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-19,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-20,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-24,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-25,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-26,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-27,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-09-30,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-10-01,10000,83772.3506238716,10000,10000.0,28443.0876559679
2019-10-02,10000,83615.65510323578,10000,10000.0,28403.913775808946
2019-10-03,10000,84141.51987779263,10000,10000.0,28535.379969448157
2019-10-04,10000,85000.07975935482,10000,10000.0,28750.019939838705
2019-10-07,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-08,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-09,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-10,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-11,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-15,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-16,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-17,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-18,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-21,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-23,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-24,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-25,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-28,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-29,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-30,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-10-31,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-01,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-05,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-06,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-07,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-08,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-11,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-12,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-13,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-14,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-15,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-18,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-19,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-20,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-21,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-22,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-25,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-26,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-27,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-28,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-11-29,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-02,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-03,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-04,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-05,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-06,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-09,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-10,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-11,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-12,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-13,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-16,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-17,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-18,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-19,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-20,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-23,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-24,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-25,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-26,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-27,10000,87500.07923607896,10000,10000.0,29375.01980901974
2019-12-30,10000,87500.07923607896,10000,10000.0,29375.01980901974
2020-01-06,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-07,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-08,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-09,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-10,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-14,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-15,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-16,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-17,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-20,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-21,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-22,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-23,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-24,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-27,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-28,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-29,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-30,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-01-31,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-03,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-04,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-05,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-06,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-07,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-10,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-12,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-13,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-14,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-17,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-18,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-19,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-20,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-21,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-25,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-26,10000,88032.89008219235,10000,10000.0,29508.222520548086
2020-02-27,10000,84674.66876746621,10000,10000.0,28668.667191866552
2020-02-28,10000,86554.79423604406,10000,10000.0,29138.698559011016
2020-03-02,10000,80931.61263515792,10000,10000.0,27732.90315878948
2020-03-03,10000,74873.78537661697,10000,10000.0,26218.446344154243
2020-03-04,10000,64256.10943241227,10000,10000.0,23564.027358103067
2020-03-05,10000,60183.71825776554,10000,10000.0,22545.929564441387
2020-03-06,10000,57527.45859978112,10000,10000.0,21881.86464994528
2020-03-09,10000,49613.17749897425,10000,10000.0,19903.294374743564
2020-03-10,10000,40549.178034917466,10000,10000.0,17637.294508729366
2020-03-11,10000,31203.548014906548,10000,10000.0,15300.887003726637
2020-03-12,10000,37511.857712114004,10000,10000.0,16877.9644280285
2020-03-13,10000,41325.155674644986,10000,10000.0,17831.288918661245
2020-03-16,10000,46845.74386938288,10000,10000.0,19211.435967345722
2020-03-17,10000,45888.037130328725,10000,10000.0,18972.00928258218
2020-03-18,10000,49325.76784120621,10000,10000.0,19831.441960301552
2020-03-19,10000,57547.98775420034,10000,10000.0,21886.996938550084
2020-03-23,10000,67791.54183383967,10000,10000.0,24447.885458459918
2020-03-24,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-03-25,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-03-26,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-03-27,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-03-30,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-03-31,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-01,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-02,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-03,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-06,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-07,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-08,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-09,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-10,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-13,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-14,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-15,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-16,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-17,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-20,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-21,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-22,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-23,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-24,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-27,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-28,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-04-30,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-01,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-07,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-08,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-11,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-12,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-13,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-14,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-15,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-18,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-19,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-20,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-21,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-22,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-25,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-26,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-27,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-28,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-05-29,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-01,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-02,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-03,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-04,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-05,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-08,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-09,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-10,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-11,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-12,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-15,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-16,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-17,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-18,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-19,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-22,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-23,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-24,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-25,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-26,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-29,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-06-30,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-01,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-02,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-03,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-06,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-07,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-08,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-09,10000,71901.51319309072,10000,10000.0,25475.37829827268
2020-07-10,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-13,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-14,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-15,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-16,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-17,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-20,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-21,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-22,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-27,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-28,10000,73725.31484458105,10000,10000.0,25931.328711145263
2020-07-29,10000,72022.1785077779,10000,10000.0,25505.544626944476
2020-07-30,10000,72022.1785077779,10000,10000.0,25505.544626944476
2020-07-31,10000,76575.87698424401,10000,10000.0,26643.969246061002
2020-08-03,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-04,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-05,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-06,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-07,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-11,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-12,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-13,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-14,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-17,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-18,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-19,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-20,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-21,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-24,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-25,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-26,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-27,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-28,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-08-31,10000,82596.43904467623,10000,10000.0,28149.109761169057
2020-09-01,10000,83124.3377059627,10000,10000.0,28281.084426490674
2020-09-02,10000,83124.3377059627,10000,10000.0,28281.084426490674
2020-09-03,10000,83124.3377059627,10000,10000.0,28281.084426490674
2020-09-04,10000,83124.3377059627,10000,10000.0,28281.084426490674
2020-09-07,10000,83124.3377059627,10000,10000.0,28281.084426490674
2020-09-08,10000,83124.3377059627,10000,10000.0,28281.084426490674
2020-09-09,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-10,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-11,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-14,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-15,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-16,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-17,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-18,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-23,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-24,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-25,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-28,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-29,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-09-30,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-02,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-05,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-06,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-07,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-08,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-09,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-12,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-13,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-14,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-15,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-16,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-19,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-20,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-21,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-22,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-23,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-26,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-27,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-28,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-29,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-10-30,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-02,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-04,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-05,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-06,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-09,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-10,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-11,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-12,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-13,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-16,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-17,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-18,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-19,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-20,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-24,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-25,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-26,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-27,10000,84903.99516013224,10000,10000.0,28725.99879003306
2020-11-30,10000,84960.2183891925,10000,10000.0,28740.054597298124
2020-12-01,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-02,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-03,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-04,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-07,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-08,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-09,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-10,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-11,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-14,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-15,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-16,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-17,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-18,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-21,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-22,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-23,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-24,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-25,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-28,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-29,10000,86229.18692329172,10000,10000.0,29057.29673082293
2020-12-30,10000,86229.18692329172,10000,10000.0,29057.29673082293
